id,description,latitude,longitude,name,categories,prefecture,address
4413,,38.63778305,21.39905357,ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ Ν.ΗΡΑΚΛΕΙΟΥ,60,51,ΚΑΖΑΝΤΖΑΚΗ
4414,,40.72347641,23.00465775,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΛΑΓΥΝΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,60,27,Λαγυνά
4415,,37.92179489,23.72790718,ΤΕΕ ΕΙΔΙΚΗΣ ΑΓΩΓΗΣ Α' ΒΑΘΜΙΔΑΣ ΑΓ.ΔΗΜΗΤΡΙΟΥ,59,51,ΑΡΓΟΣΤΟΛΙΟΥ
4416,,38.30216217,21.7955761,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΚΤΑΙΟΥ ΠΑΤΡΑΣ,60,49,ΑΚΤΑΙΟ
4417,,38.16149902,21.72873497,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΛΛΙΘΕΑΣ ΠΑΤΡΑΣ,60,49,ΚΑΛΛΙΘΕΑ
4418,,38.23512268,21.74427414,30ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΤΡΑΣ,60,49,ΜΑΡΑΓΚΟΠΟΥΛΟΥ
4419,,37.9404335,21.52894402,ΝΗΠΙΑΓΩΓΕΙΟ ΒΕΛΙΤΣΩΝ,60,49,ΒΕΛΙΤΣΕΣ
4420,,38.31975937,23.31760216,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΘΗΒΑΣ,60,8,ΠΑΡΟΔΟΣ ΑΓ.ΚΩΝΣΤΑΝΤΙΝΟΥ
4421,,39.29463577,22.3880825,4ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΑΡΣΑΛΩΝ,60,9,Β. ΟΥΓΚΩ
4422,,39.67362595,22.58166885,ΝΗΠΙΑΓΩΓΕΙΟ ΕΛΕΥΘΕΡΙΟΥ,60,9,ΕΛΕΥΘΕΡΙΟ
4423,,39.63339996,22.3996067,40ο ΝΗΠΙΑΓΩΓΕΙΟ ΛΑΡΙΣΑΣ,60,9,ΕΛΕΥΘΕΡΙΑΣ
4424,,39.34101868,22.30993271,ΝΗΠΙΑΓΩΓΕΙΟ ΕΥΥΔΡΙΟΥ ΛΟΦΟΥ,60,9,ΜΕΓΑΛΟ ΕΥΥΔΡΙΟ
4425,,39.73831177,22.28906441,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΥΡΝΑΒΟΥ,60,9,Δ. ΚΑΙ Α. ΒΟΓΙΑΤΖΗ
4426,,39.36461639,22.93321228,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΟΛΟΥ ΕΙΔΙΚΟ,60,37,ΤΕΡΜΑ ΕΛ.ΒΕΝΙΖΕΛΟΥ Ν.ΙΩΝΙΑ
4427,,37.02737045,22.1091156,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΑΜΑΤΑΣ,60,32,ΛΑΙΪΚΩΝ
4428,,37.02737045,22.1091156,16ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΑΜΑΤΑΣ,60,32,ΛΥΟΜΕΝΑ ΠΑΝΑΓΟΠΟΥΛΟΥ
4429,,37.04312134,22.12276459,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΑΜΑΤΑΣ,60,32,ΣΑΛΑΜΙΝΟΜΑΧΩΝ
4430,,37.02737045,22.1091156,18ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΑΜΑΤΑΣ,60,32,ΜΠΑΡΙΑΜΑΓΑ-ΚΗΠΟΣ ΑΛΑΧ
4431,,41.13131332,24.89938927,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΞΑΝΘΗΣ,60,7,ΔΡΟΣΕΡΟ
4432,,40.96909714,21.9474411,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΟΥΤΡΑΚΙΟΥ,60,5,ΛΟΥΤΡΑΚΙ ΑΡΙΔΑΙΑΣ
4433,,37.94252777,23.74845314,6ο ΓΥΜΝΑΣΙΟ ΗΛΙΟΥΠΟΛΗΣ,52,51,ΓΡΑΜΜΟΥ-ΒΑΚΧΟΥ
4434,,40.79455948,22.03941727,1ο ΓΥΜΝΑΣΙΟ ΕΔΕΣΣΑΣ,52,5,ΚΑΠ ΑΚΡΙΤΑ 30
4435,,38.91031265,22.42937469,4ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,52,39,ΚΩΣΤΗ ΠΑΛΑΜΑ  - ΓΑΛΑΝΕΪΚΑ
4436,,38.91031265,22.42937469,4ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,52,39,ΚΩΣΤΗ ΠΑΛΑΜΑ  - ΓΑΛΑΝΕΪΚΑ
4437,,38.91007233,21.91706085,ΓΥΜΝΑΣΙΟ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΤΥΜΦΡΗΣΤΟΥ,52,39,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΤΥΜΦΡΗΣΤΟ
4438,,38.63685226,22.59228325,ΓΥΜΝΑΣΙΟ ΑΜΦΙΚΛΕΙΑΣ,52,39,ΑΜΦΙΚΛΕΙΑΣ
4439,,38.62775803,22.76637459,ΓΥΜΝΑΣΙΟ ΕΛΑΤΕΙΑΣ,52,39,ΕΛΑΤΕΙΑ
4440,,39.10090637,22.2730484,ΓΥΜΝΑΣΙΟ ΟΜΒΡΙΑΚΗΣ,52,39,ΟΜΒΡΙΑΚΗ
4441,,40.66073227,21.55696106,ΓΥΜΝΑΣΙΟ ΑΕΤΟΥ ΑΜΥΝΤΑΙΟΥ,52,23,ΑΕΤΟΣ
4442,,40.83537674,21.14128494,ΓΥΜΝΑΣΙΟ ΛΑΙΜΟΥ,52,23,ΛΑΙΜΟΣ
4443,,38.66952133,22.43257332,ΓΥΜΝΑΣΙΟ ΓΡΑΒΙΑΣ,52,34,ΓΡΑΒΙΑ
4444,,38.02963257,23.7834034,8ο ΓΥΜΝΑΣΙΟ Ν. ΦΙΛΟΘΕΗΣ ΑΜΑΡΟΥΣΙΟΥ,52,51,ΝΙΚΗΣ
4445,,38.05707932,23.77033806,2ο ΓΥΜΝΑΣΙΟ ΝΕΟΥ ΗΡΑΚΛΕΙΟΥ,52,51,ΠΕΥΚΩΝ
4446,,38.09529114,23.79523277,3ο ΓΥΜΝΑΣΙΟ ΚΗΦΙΣΙΑΣ,52,51,ΠΑΤΡΩΝ - ΚΟΡΙΝΘΟΥ
4447,,38.05016327,23.75446892,3ο ΓΥΜΝΑΣΙΟ ΝΕΟΥ ΗΡΑΚΛΕΙΟΥ,52,51,ΑΓ.ΝΕΚΤΑΡΙΟΥ
4448,,38.04354477,23.77353287,4ο ΓΥΜΝΑΣΙΟ ΝΕΟΥ ΗΡΑΚΛΕΙΟΥ,52,51,ΚΗΦΙΣΙΑΣ  (κοντά ηλ/κο σταθμό Ν.Ηρακλείου)
4449,,38.04834747,23.75581932,6ο ΓΥΜΝΑΣΙΟ ΝΕΟΥ ΗΡΑΚΛΕΙΟΥ,52,51,ΕΥΡΙΠΙΔΟΥ
4450,,37.90024567,23.87239265,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΟΡΩΠΙΟΥ,52,51,ΠΛΑΤΕΙΑ ΜΕΡΚΟΥΡΙΟΥ (ΓΥΜΝΑΣΙΟΥ)
4451,,37.98270416,23.84668541,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΓΛΥΚΩΝ ΝΕΡΩΝ,52,51,ΜΠΟΥΜΠΟΥΛΙΝΑΣ&ΘΕΣΣΑΛΟΝΙΚΗΣ
4452,,37.99181366,23.67490578,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΙΓΑΛΕΩ ΕΣΠΕΡΙΝΟ,52,51,ΜΟΣΧΟΝΗΣΙΩΝ
4453,,37.99322128,23.65852928,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,52,51,ΕΛ.ΒΕΝΙΖΕΛΟΥ- ΔΙΟΜΗΔΗ ΚΟΜΝΗΝΟΥ
4454,,37.9931488,23.65931129,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,52,51,ΕΛ ΒΕΝΙΖΕΛΟΥ 12 & 28ης ΟΚΤΩΒΡΙΟΥ
4455,,38.25801468,21.74007988,ΙΕΚ ΒΑΡΗΣ,39,51,ΜΟΥΤΟΥΣΗ
4456,,38.0345459,23.67770195,1ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,52,51,ΑΝΑΤΟΛ.ΡΩΜΥΛΙΑΣ ΚΑΙ ΘΕΣΣΑΛΙΑΣ
4457,,38.03474045,23.67305756,2ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,52,51,28ΗΣ ΟΚΤΩΒΡΙΟΥ-ΣΚΟΥΦΑ
4458,,38.04287338,23.70122147,5ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΙΛΙΟΥ,52,51,ΚΑΛΠΑΚΙΟΥ 15 ΚΑΙ ΖΙΤΣΗΣ
4459,,38.36220932,26.1387558,1ο ΣΕΚ ΧΙΟΥ,62,19,ΜΙΧΑΛΩΝ
4460,,39.46878052,22.08971977,ΚΕΝΤΡΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΣΤΥΛΙΔΑΣ,33,39,ΑΡΗ ΒΕΛΟΥΧΙΩΤΗ
4461,,40.66769028,22.89595985,ΚΕΝΤΡΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΕΛΕΥΘΕΡΙΟΥ-ΚΟΡΔΕΛΙΟΥ,33,27,Καραβαγγέλη
4462,,41.19230652,26.30554581,ΚΕΝΤΡΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΣΟΥΦΛΙΟΥ,33,25,ΜΑΘΗΤΙΚΗ ΕΣΤΙΑ Ι.Ε.Ν. ΣΟΥΦΛΙΟΥ
4463,,40.62909698,22.95155334,2ο ΣΧΟΛΕΙΟ ΔΕΥΤΕΡΗΣ ΕΥΚΑΙΡΙΑΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,31,27,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ
20905,,38.6554985,24.07258606,Α.Τ. ΚΥΜΗΣ ΕΥΒΟΙΑΣ,3,6,ΤΚ34003 ΚΥΜΗ
4464,,38.0051651,23.87295532,ΣΥΜΒΟΥΛΕΥΤΙΚΟΣ ΣΤΑΘΜΟΣ ΝΕΩΝ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,34,51,17ο ΧΛΜ  ΜΑΡΑΘΩΝΑ
4465,,38.04755783,23.73618317,4ο ΤΕΕ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,59,51,ΛΑΧΑΝΑ
4466,,38.04310989,23.74245834,5ο ΤΕΕ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ ΕΣΠΕΡΙΝΟ,59,51,"ΛΑΧΑΝΑ 7, Ν. ΦΙΛΑΔΕΛΦΕΙΑ"
4469,,40.74552155,22.97973061,ΝΗΠΙΑΓΩΓΕΙΟ ΛΗΤΗΣ,60,27,ΛΗΤΗ
4470,,40.80360413,23.46931458,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΑΥΡΟΥΔΑΣ ΛΑΓΚΑΔΑ,60,27,ΜΑΥΡΟΥΔΑ
4471,,40.63158035,22.94309235,29ο ΝΗΠΙΑΓΩΓΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,60,27,ΙΚΤΙΝΟΥ
4472,,40.59189224,22.9853096,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΥΛΑΙΑΣ,60,27,Μ. ΑΛΕΞΑΝΔΡΟΥ
4473,,40.63817215,22.94003487,32ο ΝΗΠΙΑΓΩΓΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ,60,27,Φ. ΔΡΑΓΟΥΜΗ
4474,,40.67403412,22.9067688,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΥΟΣΜΟΥ,60,27,ΜΑΚΕΔΟΝΙΑΣ
4475,,40.61552048,22.95431709,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΠΕΙΡΑΜΑΤΙΚΟ,60,27,ΑΡΧ. ΜΟΥΣΕΙΟΥ
4476,,39.57309723,20.95407295,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΟΥΖΑΚΑΙΩΝ ΙΩΑΝΝΙΝΩΝ,60,17,ΜΟΥΖΑΚΑΙΟΙ
4477,,39.44187164,20.85442924,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΜΟΥΣΙΩΤΙΤΣΑΣ,60,17,ΝΕΑ ΜΟΥΣΙΩΤΙΤΣΑ
4478,,39.02510071,21.31702614,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΟΥ ΧΑΛΚΙΟΠΟΥΛΟΥ,60,42,ΕΜΠΕΣΟΣ
4479,,38.61561584,21.40957451,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΡΙΝΙΟΥ,60,42,ΧΕΝΔΕΡΣΟΝ
4480,,38.76151657,21.43827057,ΝΗΠΙΑΓΩΓΕΙΟ ΠΟΤΑΜΟΥΛΑΣ,60,42,ΠΟΤΑΜΟΥΛΑ
4481,,38.61446762,21.41592979,20ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΡΙΝΙΟΥ,60,42,ΕΡΓΑΤΙΚΕΣ ΚΑΤΟΙΚΙΕΣ Ι.ΡΙΓΑΝΑ
4482,,38.07362366,23.73460579,"6ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ ""ΟΙ ΤΡΕΙΣ ΙΕΡΑΡΧΕΣ""",60,51,Αν. Βαρελά
4483,,38.01944733,23.8384819,9ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,60,51,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ ΝΑΥΠΑΚΤΙΑΣ
4484,,37.93745041,23.74007607,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΗΛΙΟΥΠΟΛΗΣ,60,51,ΜΥΚΟΝΟΥ ΚΑΙ ΖΑΠΠΑ
4485,,37.94452286,23.75877762,18ο ΝΗΠΙΑΓΩΓΕΙΟ ΗΛΙΟΥΠΟΛΗΣ,60,51,ΚΙΘΑΙΡΩΝΟΣ
4486,,38.03971481,23.82625771,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΡΙΛΗΣΣΙΩΝ,60,51,ΤΕΙΡΕΣΙΟΥ
4487,,38.01357651,23.7964592,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΛΑΝΔΡΙΟΥ,60,51,ΑΡΙΣΤΟΦΑΝΟΥΣ ΚΑΙ ΣΑΛΑΜΙΝΟΣ
4488,,38.04846954,23.68275833,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,60,51,ΒΑΛΤΕΤΣΙΟΥ
4489,,40.69415283,22.95949745,5o ΝΗΠΙΑΓΩΓΕΙΟ ΕΥΚΑΡΠΙΑΣ,60,27,ΟΜΗΡΟΥ & ΕΓΝΑΤΙΑΣ
4490,,39.40430069,21.75670052,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΥΡΓΟΥ ΙΘΩΜΗΣ,60,33,Πύργος Ιθώμης
4491,,38.06263351,23.79249001,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΥΚΗΣ,60,51,ΚΑΝΑΡΗ ΚΑΙ ΒΟΥΛΓΑΡΟΚΤΟΝΟΥ
4492,,38.06797409,23.78676605,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΛΥΚΟΒΡΥΣΗΣ,60,51,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ
4493,,38.08393478,23.82925606,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΗΦΙΣΙΑΣ,60,51,ΠΛ.ΠΟΛΙΤΕΙΑΣ
4494,,38.0989151,23.79529762,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΗΦΙΣΙΑΣ,60,51,ΦΙΓΑΛΕΙΑΣ ΚΑΙ ΣΦΑΚΤΗΡΙΑΣ
4495,,38.05250168,23.77653313,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΗΡΑΚΛΕΙΟΥ,60,51,ΠΛΑΠΟΥΤΑ ΚΑΙ ΑΓΙΩΝ ΗΡΩΩΝ
4554,,40.48536301,23.59527969,1ο ΤΕΕ ΑΡΝΑΙΑΣ,59,20,ΑΡΝΑΙΑ
4496,,38.0068512,23.98974419,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΤΑΟΥ ΠΕΝΤΕΛΗΣ ΕΙΔΙΚΟ,60,51,Παιδοψυχιατρικο νοσοκομειο ανατολικης αττικης
4497,,38.05723572,21.68070793,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΙΤΟΠΟΛΗΣ ΠΑΤΡΑΣ,60,49,ΜΙΤΟΠΟΛΗ
4498,,38.2346344,22.12262917,ΝΗΠΙΑΓΩΓΕΙΟ ΤΕΜΕΝΗΣ,60,49,ΤΕΜΕΝΗ ΑΙΓΙΟΥ
4499,,38.20481873,21.72475052,50ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΤΡΑΣ,60,49,ΛΕΥΚΑΣ
4500,,38.05675125,21.46512032,ΝΗΠΙΑΓΩΓΕΙΟ ΡΙΟΛΟΥ,60,49,ΡΙΟΛΟΣ ΚΑΤΩ ΑΧΑΪΑΣ
4501,,38.2493782,22.07739258,9ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΙΟΥ,60,49,ΟΘΩΝΟΣ
4502,,38.37168884,23.06110573,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΤΡΑΣ ΛΙΒΑΔΕΙΑΣ,60,8,ΠΕΤΡΑ
4503,,37.91106796,23.74913788,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΓΥΡΟΥΠΟΛΗΣ ΔΡΑΜΑΣ,60,2,ΑΡΓΥΡΟΥΠΟΛΗ
4504,,39.50614929,20.26553345,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΗΓΟΥΜΕΝΙΤΣΑΣ,60,22,ΠΑΡΟΔΟΣ ΔΑΓΚΛΗ
4505,,39.48477554,20.26801491,ΝΗΠΙΑΓΩΓΕΙΟ ΛΑΔΟΧΩΡΙΟΥ ΗΓΟΥΜΕΝΙΤΣΑΣ,60,22,ΛΑΔΟΧΩΡΙ ΘΕΣΠΡΩΤΙΑΣ
4506,,39.73831177,22.28906441,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΤΥΡΝΑΒΟΥ,60,9,ΘΕΟΤΟΚΟΠΟΥΛΟΥ
4507,,39.83890152,22.1051178,ΝΗΠΙΑΓΩΓΕΙΟ ΕΥΑΓΓΕΛΙΣΜΟΥ,60,9,ΕΥΑΓΓΕΛΙΣΜΟΣ
4508,,39.34101868,22.30993271,ΝΗΠΙΑΓΩΓΕΙΟ ΣΤΑΥΡΟΥ,60,9,ΣΤΑΥΡΟΣ
4509,,39.65118408,22.41482925,31ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΑΡΙΣΑΣ,60,9,ΠΑΡΝΗΘΟΣ
4510,,39.63285446,22.41128922,35ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΑΡΙΣΑΣ,60,9,ΙΟΥΣΤΙΝΙΑΝΟΥ
4511,,39.62562943,22.42891121,42ο ΝΗΠΙΑΓΩΓΕΙΟ ΛΑΡΙΣΑΣ,60,9,ΑΚΑΡΝΑΝΙΑΣ
4512,,39.35725021,22.95115662,18ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΟΛΟΥ,60,37,ΓΑΛΛΙΑΣ
4513,,39.44221878,23.10588455,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΖΑΓΟΡΑΣ,60,37,ΠΕΡΑΧΩΡΑ-ΖΑΓΟΡΑΣ
4514,,39.16351318,23.48317337,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΚΙΑΘΟΥ,60,37,ΣΚΙΑΘΟΣ
4515,,38.5,24.13333321,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΥΛΩΝΑ,60,32,ΑΥΛΩΝΑ
4516,,37.15590286,22.0463829,ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΦΑΡΩΝ,60,32,ΑΡΦΑΡΑ
4517,,37.15651321,21.58799553,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΦΙΛΙΑΤΡΩΝ,60,32,ΦΙΛΙΑΤΡΑ
4518,,39.42784119,21.66371918,ΝΗΠΙΑΓΩΓΕΙΟ ΔΡΑΚΟΤΡΥΠΑΣ,60,33,ΜΟΥΖΑΚΙ ΚΑΡΔΙΤΣΑΣ
4519,,37.2495575,21.66380882,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΥΠΑΡΙΣΣΙΑΣ,60,32,ΑΝΩ ΠΟΛΗ
4520,,36.87007523,21.90571594,ΝΗΠΙΑΓΩΓΕΙΟ ΛΟΓΓΑΣ,60,32,ΛΟΓΓΑ
4521,,37.24953079,21.66381454,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΥΠΑΡΙΣΣΙΑΣ,60,32,ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ
4522,,37.01670837,21.82914925,ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΤΖΗ,60,32,ΧΑΤΖΗ
4523,,37.0322876,22.11264992,21ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΛΑΜΑΤΑΣ,60,32,ΠΛΑΤΕΙΑ ΤΑΞΙΑΡΧΩΝ
4524,,41.13419342,24.89077759,14ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΞΑΝΘΗΣ,60,7,ΚΛΕΜΑΝΣΩ-ΙΚΟΝΙΟΥ
4525,,41.24725342,24.92369843,ΝΗΠΙΑΓΩΓΕΙΟ ΜΥΚΗΣ,60,7,ΜΥΚΗ
4526,,41.00853348,22.13166428,ΝΗΠΙΑΓΩΓΕΙΟ ΡΙΖΟΧΩΡΙΟΥ,60,5,ΡΙΖΟΧΩΡΙ
4527,,38.89392471,22.42317963,5ο ΓΥΜΝΑΣΙΟ ΛΑΜΙΑΣ,52,39,ΑΜΠΛΙΑΝΙΤΗ
4528,,40.30424881,23.21398926,ΓΥΜΝΑΣΙΟ ΝΕΑΣ ΤΡΙΓΛΙΑΣ,52,20,ΝΕΑ ΤΡΙΓΛΙΑ
4529,,40.27782822,22.51119804,23ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΤΕΡΙΝΗΣ,60,36,ΦΛΕΜΙΝΓΚ
4530,,41.05166626,25.18850327,ΝΗΠΙΑΓΩΓΕΙΟ ΣΑΛΠΗΣ,60,15,ΣΑΛΠΗ
4531,,40.49008942,23.65136147,ΓΥΜΝΑΣΙΟ ΠΑΛΑΙΟΧΩΡΙΟΥ,52,20,ΠΑΛΑΙΟΧΩΡΙ
4532,,39.94075775,23.66484833,ΓΥΜΝΑΣΙΟ ΠΑΛΙΟΥΡΙΟΥ,52,20,ΠΑΛΙΟΥΡΙ
4533,,40.37804413,23.43802261,ΓΥΜΝΑΣΙΟ ΠΟΛΥΓΥΡΟΥ,52,20,ΠΟΛΥΓΥΡΟΣ
4534,,35.51400757,24.02423668,3ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,52,48,ΑΠΤΕΡΩΝ 2
4535,,35.50869751,24.01787949,3ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,52,48,ΑΠΤΕΡΩΝ 2
4536,,35.50651932,24.02416039,4ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,52,48,ΑΠΤΕΡΩΝ 2
4537,,35.51501846,24.00858307,5ο ΓΥΜΝΑΣΙΟ ΧΑΝΙΩΝ,52,48,ΜΕΤΑΞΑΚΗ
4538,,35.50651932,24.02416039,1ο ΓΥΜΝΑΣΙΟ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ,52,48,ΑΠΤΕΡΩΝ 2
4539,,35.46600342,23.80212212,ΓΥΜΝΑΣΙΟ ΒΟΥΚΟΛΙΩΝ,52,48,ΒΟΥΚΟΛΙΕΣ
4540,,35.54193878,23.77935982,ΓΥΜΝΑΣΙΟ ΚΟΛΥΜΒΑΡΙΟΥ,52,48,ΚΟΛΥΜΒΑΡΙ
4541,,35.53495026,24.07920647,ΓΥΜΝΑΣΙΟ ΚΟΥΝΟΥΠΙΔΙΑΝΩΝ,52,48,ΚΟΥΝΟΥΠΙΔΙΑΝΑ
4542,,38.08369446,23.73476028,1ο ΓΥΜΝΑΣΙΟ ΒΑΡΥΜΠΟΜΠΗΣ ΔΙΑΠΟΛΙΤΙΣΜΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ,52,51,ΑΝΕΜΩΝΗΣ
4543,,38.2426033,21.74294662,18ο ΓΥΜΝΑΣΙΟ ΠΑΤΡΑΣ ΚΩΦΩΝ,52,49,ΝΑΥΠΑΚΤΟΥ 29 ΑΡΟΗ
4544,,38.05653763,21.46648788,ΓΥΜΝΑΣΙΟ ΡΙΟΛΟΥ,52,49,ΡΙΟΛΟΣ ΑΧΑΙΑΣ
4545,,38.09017944,21.7164135,ΓΥΜΝΑΣΙΟ ΦΑΡΩΝ,52,49,ΦΑΡΑΙ ΠΑΤΡΩΝ
4546,,35.50890732,24.03492928,ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΧΑΝΙΩΝ,48,48,"ΓΙΑΜΠΟΥΔΑΚΗ 32, 1ος ορ."
4547,,35.36686707,24.47472763,1ο ΓΡΑΦΕΙΟ Π.Ε. ΡΕΘΥΜΝΟΥ,48,3,Γ. Χατζηδάκη
4548,,40.8024025,22.04003716,1ο ΕΡΓΑΣΤΗΡΙΑΚΟ ΚΕΝΤΡΟ ΦΥΣΙΚΩΝ ΕΠΙΣΤΗΜΩΝ ΠΕΛΛΑΣ (ΕΔΕΣΣΑ),36,5,Μ. ΜΕΡΚΟΥΡΗ
4549,,38.02763367,23.86144829,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΡΑΚΑ,60,51,ΑΜΦΙΛΟΧΙΑΣ & ΚΑΛΛΙΔΡΟΜΙΟΥ
4550,,37.99728394,23.67289734,5ο ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΙΓΑΛΕΩ,52,51,ΣΟΥΛΙΟΥ 35 & ΠΕΛΟΠΟΝΝΗΣΟΥ
